"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ LETROZOLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K01897: ACSL; fadD",-0.95789446422048,-0.645666567923855,-1.80277764671078,-5.72245137538637,-4.18565583795188,-0.791992693347781,-0.49554041708211,-0.810110698613046,-0.395649631488826,0.0857306094477579,-2.21103823945019,-0.168715964263672,0.206140361763763,-4.36394850769235,0.742778395417952,-5.17302431991632,-4.45690857190615,0.571443756620097,-1.19461742541402,-4.6387726707722,1.37392822684476,-0.750177563894196,-5.8314859816741,-0.527191759909799,4.45110667071623,-0.0978860650464401,-6.13487534090863,3.56424685296831,0.446875010931708,0.527157979925365,1,0.692731731310485,1
"K01902: sucD",1.52873035887032,1.09727564763915,2.02802707210122,2.58063167070438,-0.948684273001202,2.70913332688342,0.911367260081621,2.9372585838443,0.42488614163938,1.32556710795205,-1.33785389917014,2.07260861639163,0.237551019685425,1.32381156065068,0.178122749568598,2.36002764964965,0.336333999507339,2.80789163310356,3.93667675481564,-0.709864779987722,1.50754538328166,4.13979794280512,3.12750596299482,0.853947365310441,2.44588082874504,0.313873321107361,-2.37137234610513,4.41309003549491,0.351562533118549,0.296921620847931,1,0.286819338749486,1
"K01903: sucC",1.3256776146059,1.42225810704654,1.3256776146059,2.15263609307014,-4.56457125730242,3.06561219151279,0.433231417528029,3.02621126448726,-0.599972014651737,2.55028133175,-5.71508298736899,2.79341183521008,0.0453573666901317,0.907575091535472,0.0415071802572449,1.51831338521304,-0.53045494894474,3.35598580858532,4.04015715697736,0.828293022281631,2.69218079486625,3.97106228906667,0.416096240121648,0.879183584557551,3.25562398987211,0.225546232974904,-2.58923336046617,8.98855759835849,0.382812525227629,0.262640469552736,1,0.362736105322696,1
"K01906: bioW",-0.961356115139205,-1.0387852362829,-0.911770399105869,-0.431450153805262,1.09667822555821,0.458803497009221,-7.47051231274435,-2.65129480262539,-0.970720787742295,-5.97004110270998,0.226454001465024,-2.14395319085255,-1.10148963167823,0.103081935094538,-0.247817084452759,-0.355978930050473,-4.50792431418401,-1.21493984842098,-4.49361969109191,1.27005622294151,-0.58538403743206,-2.11331295514129,-0.845973477870068,0.261512091592111,3.49374695167368,0.0615059068099708,-3.93279945345788,6.03097795566238,0.468018727261793,0.64738609120702,1,0.782572098470415,1
"K01907: AACS; acsA",-5.20091223537824,-5.3156482147389,-5.05729639806189,-5.55375526979535,-4.94111954365729,-5.36282071623975,-7.18433644788094,-5.84052756669846,-2.57997749733916,-5.77578683007156,-6.14594842823854,-5.69723122603339,-5.06011888569814,-4.17613369125639,-4.96346557999843,-5.16402268699859,-4.58943495112177,-6.67077666176225,-4.24204389967489,-5.29536312627245,-5.09381768242324,-5.39056493847182,-5.20032590080686,0.210694649696389,4.333807300943,0.0569159030975027,-3.90095377015705,4.26653865773394,0.471138851426896,0.703897529972652,1,0.67258632669575,0.998701080197454
"K01908: ACSS3; prpE",-3.86997768368126,-3.91098708789176,-3.85400866192761,-3.1941077283135,-4.47500679293568,-5.22535857345148,-0.00640628134471388,-6.00061956096725,-3.20390123211059,-5.85956310546797,-1.04589301958486,-5.2371827254933,-5.53217384040671,-4.34012453126982,-1.8963579668074,-5.04296326991429,-4.59176160965937,-2.53872643434669,-0.652838329137525,-4.53716738791223,-4.63903222589663,-5.6036676594196,-6.08414770070198,-0.100472738579434,4.47240832257604,-0.0205402440416534,-3.56662140163064,4.3390302341714,0.492979720612874,0.770325686016378,1,0.793559732160255,1
"K01910: citC",0.337040405326137,0.00963094655390861,0.638390160390641,0.976343775982311,-0.933992090553486,1.07561990459175,-0.301442970988909,-5.73526496109414,-1.90558592488154,-1.04812671905072,1.17956827500614,1.05228608459365,0.405535036996699,2.37363672293462,0.907291931225503,2.69838053035885,2.09765588263,-3.0937939357376,-0.078443931596107,-1.72308137687001,0.0142428795812535,-0.568355182209867,1.8728847978029,0.83713924863822,2.6932101572133,0.262423148910335,-2.86397563772576,5.75315720858579,0.374415003784766,0.347009770081172,1,0.300542675204053,1
"K01911: menE",-4.34938713937913,-4.10159893791973,-4.56775943353714,-5.21665697169701,-5.0112334565668,-4.73223366805336,-1.21109248628243,-2.70194483717676,-5.76126157946579,-0.633700094516934,-5.92224334107296,-5.35841911821547,-4.9604775723186,-4.24708703270503,-4.04196689338815,-4.88038393692794,-4.53376657902221,-3.23324269575589,-4.78391546216509,-4.86584851314409,-4.83738064763211,-5.9835677832702,-5.14826465427074,-0.613620497771446,4.37088455926684,-0.124248970012671,-5.12256354619089,3.2481577867458,0.428125014931539,0.619016668867369,1,0.605726353271342,0.996390481552617
"K01912: paaK",6.49523976088272,6.78700123074613,6.37033929406307,7.45758652775816,6.61638544971129,7.25685451945951,5.42807927295493,8.43621044425009,7.34885128688795,6.89656978131546,6.33247134087074,6.48276639715734,6.33758892627986,6.02127081118724,6.44022821868768,6.68688203650863,5.63947283542731,6.63625492892866,6.01025172935653,6.31440606567075,5.84978860127756,7.18934789007309,6.46535516503114,-0.545816787827665,0.93009704169476,-0.512080219732951,-7.66273806767262,1.68896000221223,0.276131102030352,0.0957174144662303,0.999551802225687,0.104955826874364,0.976777641424519
"K01914: asnA",4.86836278443852,4.7667613449964,4.97467607685504,4.72803528209177,5.3992784454777,4.24472683280573,3.13855634497459,5.00683412223801,4.37773195088805,4.58156611933409,5.60796873862742,4.79225182121161,5.66660708797874,4.61633331421614,4.31937733576114,4.94083944826299,5.93872541967364,3.71812132643681,3.92426194894494,5.40967450145586,5.81271930012758,5.00266886084064,5.59058820196459,0.179919188320994,1.12343024227667,0.156786488214594,-2.84035222797008,4.4313805088566,0.430577237445748,0.622695773316502,1,0.602097580728095,1
"K01915: glnA; GLUL",8.38033021570919,8.44742140209596,8.3391068524924,8.84488284297512,8.47624057138974,8.66891723146362,6.62309775560611,9.38026362219757,8.32832466077675,8.46869077996987,8.36616654555798,7.91035528894605,8.45863321335655,8.13536162987638,8.33507339347902,8.46833805419443,8.37709428234179,7.89373848146061,7.50945523076982,8.34877116575905,8.42015158110918,8.61632369778735,8.29361356062956,-0.128554053436351,0.58004730054485,-0.189756097854429,-6.96850594421092,5.75054400737888,0.341653701841837,0.657371276988961,1,0.238976846489424,0.990948012976364
"K01916: nadE",-4.17044049344303,-4.27810490772212,-4.11531593682915,-5.46002313996892,-5.00031237009795,-4.65882934900261,-7.20042573716663,-2.42696786062388,-2.30007259756203,-2.47741245180489,-5.15816636524988,-5.7147536139225,-4.39947084593168,-4.38910519862032,-4.51481692403582,-4.8042879939237,-4.16350057332429,-2.20603228202991,-0.928793719583057,-4.77324679051485,-5.37175332865633,-5.1316758936542,-5.69846169893816,0.14667188221407,4.24990041866999,0.037111297831501,-3.96168030501439,3.7215414427466,0.482059286014651,0.743346163296696,0.999959984427791,0.732973743071944,0.999835854628343
"K01918: panC",5.45386621232033,5.80471358198837,5.45386621232033,6.70327159997185,5.17895382743097,6.84871108695422,4.51895088539801,7.69501852106289,6.3489771503672,6.70753799019009,5.20540560135894,5.11939563200789,4.1793097781847,4.86028890863907,5.96897457611773,5.50027973084415,3.68032985494396,5.87833249712699,5.39177664191868,3.54438604998499,3.48205726791566,6.2769423605511,5.56618910505266,-0.912093625565545,1.77152530874938,-0.499781821767569,-6.89847548250741,2.41939504631606,0.324493020316895,0.114477219040537,0.999899881751225,0.194823172183853,0.999495738028416
"K01919: gshA",-2.72181028816767,-2.17015598515136,-3.25020397115044,-5.37065187454719,-4.72510953807097,-4.88267609318497,-0.799193854308916,-5.5334897718249,-0.638634769187508,-1.65628337913762,-0.744028130211172,-5.33281735764524,0.940743916997279,-1.30732782289259,-1.22225586774108,0.0132118084067603,-4.88699256585502,-6.41251106367034,-4.99147205568357,-4.62508252385962,-0.290889457257366,-5.53860409189769,-5.58896979787875,-0.497381866172558,4.98711948054493,-0.0927465991453294,-3.88750369386683,3.81296890568518,0.460937507996083,0.680747592434646,1,0.715564041221936,0.999859716257532
"K01920: gshB",-4.21990644353597,-4.31163426418038,-4.12217772946316,-5.25996390579519,-3.98639573163063,-4.32507968695269,-1.0755882256427,-2.53359172708361,-5.52976530212747,-5.7622789293722,-5.83048846824587,-5.06977149777106,-4.74546342140584,-4.59039845103558,-4.21840883547073,-5.55549196195075,0.26660183621358,-0.338223055987708,-4.48320868252493,-4.79573518183066,-4.85115560534909,-5.01794329609507,-5.99289340928135,0.586277199034727,4.65031173817565,0.104786340066119,-3.22284338530352,4.90412867253149,0.443750011590777,0.674252673714103,1,0.659997763942714,1
"K01921: ddl",6.437208673393,6.44132839771335,6.43548556601952,7.02534349898389,6.89948667868324,6.22433103272185,4.97618136810793,7.55671837422988,6.18145232138024,6.51470359391451,6.84598298871269,6.3599448537429,6.15643630233066,5.49628461517868,5.64106615174682,6.37086794547205,7.13385133921397,6.36562599160098,6.21673946739277,6.48543338218406,6.98678067491229,7.03196952555058,6.74762845238727,-0.00181968846061054,0.81727517857653,-0.00168072235956701,-3.72142128700715,3.7501730902921,0.497659906870875,0.911455652451768,1,0.905438287525168,1
"K01923: purC",5.76866999502031,6.24548941716222,5.54535222151215,6.76350266906909,6.00796546100355,6.81785720231587,4.77573459985585,7.69946686762227,6.40659734416138,6.83376064085597,5.69047379341907,5.80702415199617,5.04839922521974,4.99883474229811,5.9607080410477,5.71548489204679,4.90194966034415,6.00461256087285,5.63300609554765,4.84590341119182,4.82436184609191,6.49679029076015,5.47260289205056,-0.771240443389837,1.05436748739254,-0.621891414593877,-6.4095604473918,1.8367318647951,0.258970422497831,0.0569046823231947,0.999501241736502,0.0737509032182987,0.972086492467599
"K01924: murC",6.82796814653139,7.00612320085937,6.6609005981651,7.46329798587686,7.00901736491958,7.76179587345514,5.77629900853777,8.52957910505994,7.00200742828731,7.66942450815863,6.63969452222093,6.81048830801933,5.85995362984321,5.691694074805,6.84226406374996,6.41452986353209,6.72898714020452,6.94732677556768,7.06925062383953,6.16908766104113,6.60933425102118,7.39980426759876,6.56281683702457,-0.401076428884883,0.991373391467723,-0.369755793134298,-6.71744798265999,2.6257926309114,0.312500044389148,0.207813628329602,1,0.181286230217151,0.995301636371356
"K01925: murD",6.70569986398962,7.23371713902049,6.4404958067404,7.46699921054252,6.96710897404335,7.95982064724174,5.93753823255345,8.70737654056796,7.48641622034813,7.98705340484445,6.66297265592317,6.71771682141091,5.88744227570073,5.77314002013503,6.90662759270265,6.19961361433212,6.36725418796366,6.68842638527808,6.76085129477433,6.03473135004423,6.01398042625849,7.17906305177079,6.48349414841485,-0.750139390520896,0.983406501382195,-0.686762108758826,-7.06403219198094,1.6056227436334,0.254290237306813,0.0400528659001398,0.999501241736502,0.070179300672238,0.971377158705688
"K01926: rex",5.10454846987386,5.43945007633094,4.92237197151736,6.18975463171421,5.57975296292375,5.97345747065251,4.05698927986615,6.85927869127968,5.32877953725496,5.88489475887366,5.12279997187964,4.99134317053122,4.59989780321044,4.5529195123306,5.30042406405219,5.05194931990394,4.82452198630557,5.33724529235682,4.37344430165573,4.8104372866091,4.44408723733724,5.80931098787926,4.96469120735869,-0.524062087126532,0.917012406644587,-0.503384932176735,-6.22119849339541,2.09326749836212,0.285491472976306,0.111478884502611,0.999544607691331,0.118055959617008,0.979507154489476
"K01928: murE",6.94656513481476,7.43280906001056,6.6294210114786,7.7236604244026,7.1001881166353,7.97596653016532,6.04662605149694,8.91967510090042,7.74486686844905,7.89569335967291,6.98392455003008,6.955477901417,5.83805395639372,6.07022233713592,6.96794330354703,6.51265756843337,7.09175799454365,6.82135435643752,6.62385849603179,6.20914079707435,6.62703471973132,7.36551970753372,6.54808977708605,-0.639002210882314,0.958358793350973,-0.610254466258251,-8.09608574396241,2.78820854837089,0.260530484241952,0.0708979950795409,0.999501241736502,0.0750987958442486,0.971126668421217
"K01929: murF",4.67666850667456,4.63544373000452,4.70120452895448,4.53974042999742,3.92327596800045,5.01645458682165,2.59107895449411,4.92089758311473,4.20988729222475,4.16760071715357,4.71357697824005,4.845785001049,5.24305265042842,4.73532045927811,4.29255821461779,5.43447982550038,4.5353276004868,4.31115180095557,4.83160097654954,4.64951175932421,4.51525292401999,5.70973549328224,5.36854525588908,0.313925994848898,0.86039940393169,0.31842047571978,-1.92556790724855,7.32563116049213,0.358814383689775,0.169542280439988,1,0.296771992519864,1
"K01932: capB; pgsB",0.133108662557905,0.0182669999938465,0.389813326231728,1.12937061494053,1.94138219155761,-0.156972845583997,-4.17689549258638,-0.865485561075817,-1.08243734871903,-0.278942390492558,0.356254319642119,0.0553093099085871,1.00812873717419,3.30577231332584,2.14551799522776,-1.85764578040848,1.77908184267011,-6.61936710462298,0.0733854167878221,0.708162603294722,1.09411351755126,-3.05643107922558,-1.47184546730314,0.247518960639871,3.30304905596918,0.0606073164592934,-5.49459988203445,3.49595081946167,0.469578789344162,0.811174567786925,1,0.793818773138626,1
"K01933: purM",6.50631865190621,7.11458101643849,6.39233023806205,7.36702784953509,6.773356598668,7.69897929158503,5.72925823149767,8.52355364123284,7.58670639860284,7.56999746666564,6.82276381940961,6.48139660271609,6.0473315500657,6.0866355892727,6.87290113785332,6.49663589468795,6.36774755589404,6.45400775484881,6.42795864693803,5.91668479873483,6.29281350785086,6.87600536044792,6.12833401577565,-0.711209201613962,0.845726352225075,-0.740223925006805,-9.81336760357353,2.22785152081895,0.251170113881945,0.0385281456211332,0.999501241736502,0.0636943116867652,0.970929678248301
"K01934: MTHFS",4.72473429872217,4.73917229083225,4.71139973733841,5.28910703840415,4.78025424531996,4.74139508962631,3.28398683065732,5.84927507516666,4.35568927618199,5.19833579799927,4.82830170418107,4.30436075570009,4.23430774787239,3.40925901959591,3.88466165125948,4.68480974033057,4.984225038701,5.05260575679708,4.2638471010114,4.50376584112566,4.73997860375952,5.61562307839456,4.86596975816329,-0.0838269080465137,0.969996828128976,-0.0824367101087192,-4.2088372051218,3.09839613385249,0.460937507996083,0.772956093311993,1,0.809044428868345,1
"K01935: bioD",4.41890343573306,4.66808251708019,4.09061777443718,5.79871742895786,4.42148178556839,5.79775039125933,3.77531325644711,6.6182396571494,4.80649041284237,5.73966556263936,4.22875069040481,4.37220295593778,2.03821211500477,3.91183492871126,4.85368618575261,4.5755525941621,2.10546279161891,5.31945214120921,4.29037874665452,2.50098970139657,2.70744337233096,5.66284234891338,3.30257130263263,-0.971780241082521,1.90245124432574,-0.438271776883617,-6.5195013298366,2.40383453857308,0.32343754103916,0.16221191541154,1,0.172382933436533,0.99630522608762
"K01937: pyrG; CTPS",6.88051102767625,7.56689384099164,6.72169884862104,7.87600558760295,7.23268041130715,8.27445353465657,6.08648958907944,8.95046369564625,7.99584254680808,8.18510442801091,6.85921851489797,6.82642319886021,6.29035845649933,6.76705141142468,7.49870270119985,6.88362039856307,6.64463695459512,7.07121538884993,6.6148344481001,6.13027976620051,5.98057680063454,7.48019161045887,6.65159855792906,-0.686099856495924,1.05060323571631,-0.578781164303738,-8.27029830396188,1.59864674270363,0.280811287479737,0.0620439804559794,0.999501241736502,0.0883778808266037,0.972156418476475
"K01938: fhs",5.88657217865043,5.88474566522317,5.91040386505122,5.76532747214401,6.39120017240261,5.0829557351145,4.12878662423427,6.11966002687418,5.49038522043434,4.86428087215186,6.16231127945837,5.9871343253131,6.3253903172991,5.65301449333733,5.42873951677291,6.08539335628197,6.77285795659917,4.66217575200365,5.49860607559224,6.36656530076165,6.42558627761466,5.67558199371909,6.4679088329293,0.231664903586729,0.976116311764004,0.206155056065039,-2.90178135642475,6.32689763706272,0.407176306549622,0.394540706657991,1,0.414713443000498,1
"K01939: purA; ADSS",6.82224697220228,7.40946125541246,6.49865689273708,7.63841698198558,7.13852757299041,7.97077020989424,6.04700670075205,8.85343839422908,7.9913518380578,7.9429658641458,6.86317073832501,6.77219636167213,5.95619143511713,5.88700128152368,6.98420901107036,6.21706800312247,7.00798281831688,6.65137502851154,6.41469647528601,6.10497401595981,6.35565843793036,7.10841522615891,6.57138121498083,-0.867922518335456,0.980104079796446,-0.751926047315208,-11.1064843778011,1.41878669478461,0.256250065050679,0.0296190396509424,0.999501241736502,0.055617527306285,0.970929678248301
"K01940: argG; ASS1",6.78596591721855,7.44771627020904,6.67521449358304,7.65976712633813,7.23626983291391,7.87528656899844,5.74549722367324,8.6108207166868,7.58410842993818,7.74561779575258,7.13791153614902,6.70235911643383,6.36925334102644,6.57680346275705,7.45594977537533,6.83865265907656,6.44827999018441,6.72474529268642,6.4108331779754,6.62338508454123,6.34151047001617,7.28944850365379,6.71938678115826,-0.595188910079649,0.887840150893125,-0.577308492519205,-10.1953154695315,2.73171193005608,0.28237134930681,0.0935920881863111,0.999501241736502,0.0907475602957414,0.973972273491157
