"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",13.6262470625928,11.729172208143,15.4063834280917,14.7067251272372,14.1895237739926,15.8213206449386,15.6349240474095,9.27645594598147,16.2611998647808,15.8808470252521,15.1365357557146,12.8482995712175,15.666078154609,3.03721310369689,9.30337035349054,15.6002698371781,13.5031017645426,7.89534338546182,12.3980609106293,13.7910517699645,11.5789564665781,11.8597837465736,7.29082037924021,3.43257445129769,4.22873440112581,0.83785213701995,-1.53462665822486,14.4512118524461,0.131250164487989,0.0122160506790159,0.99771140663304,0.00414558593496287,0.83551274573373
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Arsenicicoccus",-2.35813169273968,-2.23622382090194,-2.49861693142313,-2.39804698450584,-2.22781996077537,-3.05980202857489,-2.78456583134713,-2.67670778661301,-2.17771047456002,-2.11408301377271,-3.216409947168,-2.27163431913252,-2.56097915063397,-1.5214316217073,-3.16048386747316,-2.80678505267642,-3.99897272146794,-2.50741773766227,-2.16858420310911,-2.48130298739238,-3.1432163686349,0.558788901059755,-2.02399169268485,-0.454477974943442,4.23944839868899,-0.0780054870946899,-3.93162314324135,3.92033033689501,0.460218416856095,0.691159234732594,1,0.668235402368529,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Marihabitans",-2.36481921682313,-2.49991798546916,-2.15914912223781,-3.12354835739616,-2.32517838745753,-2.53227795507973,-2.57736152144123,-2.76443785001466,-2.76691824120334,-2.22861278289984,-2.99678532531603,-2.11389824459767,1.37085109644487,-1.76339277204921,-2.53096111130536,-2.50207039374109,-3.71394969173974,-2.82901497666093,-1.58243201050916,-2.58131107166053,-2.75697623029492,-2.15701875294635,-2.48167248669778,0.412458737404746,4.35910955105921,0.087603275599162,-3.36076341585211,4.09264423952943,0.452418106462437,0.671736148411786,1,0.692667964775163,0.998544876318591
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Ornithinimicrobium",-2.5046408016936,-2.54031601343512,-2.45576972020306,-3.18572442431034,-2.34032991474158,-2.54727612132195,-2.98781768922254,-0.0893637796199709,-2.47024200558578,-2.51431300564036,-2.94071447561379,-2.60636811964588,-3.0877019669285,-1.55260162111914,-2.76417714344905,-2.41786278053453,-3.42776075703913,-2.87651262125982,-2.26128775098704,-2.82112218237151,-2.40277130445147,-2.30648902611942,-1.92866375189857,0.0520766589982973,4.2427875217865,0.0130050387818432,-3.89506354337815,3.97455872304905,0.495312500953757,0.745606286602251,0.999669184277383,0.756041414081275,0.996098019452637
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__",-2.35377407185099,-2.22629386539818,-2.42469484346175,-2.26172550840594,-1.62286521030725,-2.19561865387071,-2.93787758893674,-2.24478521963431,-2.35625995390156,-2.49464563054757,-3.06812308080635,-2.83950934101432,-2.76515890259152,-2.16307166932319,-3.35877371688478,-2.73354676043572,0.595114110102495,-3.30956852615215,-2.16427686159689,-2.88529665515093,-2.29986500360268,-2.31295365649762,-2.5540200498427,-0.556382920477407,4.13828977064894,-0.105746649365712,-5.47236692949728,4.13772572617177,0.4414976719363,0.662469403537363,1,0.641351380334062,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus",-2.17735396103132,-2.5479204108189,-1.78118566790244,-2.03175252986451,-1.91575479508203,-2.49564723653544,-0.252692276142946,-2.49186822039674,0.504477585556696,-2.13647619071715,-3.11215127709603,-2.98418488807724,-2.71742395314111,-1.80846256217926,-3.1395231835626,-2.85242455950623,-3.49255123772735,-2.62241043739486,-1.78312812575043,-2.95230189034968,-2.6236052600102,-1.83675018612526,-2.31811479004511,0.84012974279293,4.42834793137544,0.151154114335205,-4.29337653414855,5.05984213573895,0.423437515950666,0.601225399334488,1,0.579103655632293,0.996675529358627
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces_B",2.67981068502828,1.66859107393294,3.60477409308759,3.10407950413805,3.3814625995326,2.56051036767267,3.85230307582925,-0.0897083660123332,4.92685416652489,4.65783820574737,3.91565614000735,1.58006659778943,4.18863593531701,-1.84091888785911,-0.17438683667411,4.19043979144077,2.46774366015805,-0.473122496468067,1.60250439424959,3.33434285389938,1.74614988054567,2.5138136380798,0.416643591699938,1.80738776226991,2.66703166639645,0.58329040467783,-1.98004825017303,7.23491783856004,0.227769189240491,0.0675786483362793,1,0.0466406537541406,0.980452407795051
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Clavibacter",-2.13168784513526,-2.41277167628054,-1.79775533007821,-2.74183159276707,-2.58225395446038,-2.36453236389582,-2.6273579368488,-0.47016932722288,-2.28636045505676,-2.2378258177213,-2.97696614920158,0.69288487545491,-2.0702849784744,-1.36441386904973,-2.90889139896918,-2.26184569577605,-3.35627872677444,-2.33556297398163,-1.75699817047954,-2.37637038672772,-2.74050968431404,-2.19221847772645,-2.58950208022925,0.605752138346437,4.41298624981541,0.113160709943968,-3.65394138918303,4.25861245280066,0.434375013585459,0.57915217328197,0.99923418784657,0.570863141792418,0.997903884656717
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium",2.05400215967182,0.171317569220925,3.2983363751696,3.16608923326359,1.86498595606765,2.83699050088055,4.12923838879643,3.4322746397509,3.75961160956277,4.16492106792812,1.56839732299347,5.47442980976671,1.42689347635218,-1.82569263287758,-0.278897845620291,-2.36457655182423,1.78148565542102,-0.665525646808065,2.12078813844068,-3.62839067272493,3.86584181368777,-2.12065274829643,2.0574395386833,3.07175924492502,3.15471994690916,0.907597815358334,-0.778172759100392,10.2693085207547,0.151326190701469,0.0094061521764224,0.988026702057615,0.00692831017666544,0.846500738231151
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Frigoribacterium",0.247733710932874,-0.518746897916932,0.966803661289175,0.596021868650944,-2.41692240771028,-2.66830165686881,2.93939067848543,-0.00168305559487791,3.28721623493789,1.0537718015417,1.4917500070434,4.87314046697342,-2.47745149671256,-1.55196423440635,2.2302536070016,-2.58614290559818,0.909687574571075,0.476708304531728,-2.01782371332713,-3.03110573418441,2.33554547007876,-1.93738111959827,-2.40070334098589,1.51152607560343,4.22960251309216,0.310847031223949,-3.39042365004066,6.13446188560392,0.346333887770854,0.329567519529637,1,0.310794372036632,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Lacisediminihabitans",-2.11882841304887,-2.06596836481612,-2.17808337603856,-2.34528652009896,-2.19680134643265,-1.97175163149305,-0.138679243859421,-2.66920894483542,-2.6223591578706,-1.91146619648792,-3.15519902169115,-2.80131341575785,-2.51851385350612,-1.59806762126163,-2.6222653505577,-2.52205049960791,2.34565128656671,-3.29071985843844,-2.31530993557928,-3.02238706772361,-2.51001026670095,-2.19882529872304,-2.11783198696875,-0.231556063651208,4.55377695238121,-0.0477592073074946,-4.29826188086861,3.26346328481323,0.478939161845372,0.672144428203119,1,0.675430787768733,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter",-2.40011993358182,-2.1497876176842,-2.661701768613,-2.60443220868327,-2.39456525174326,-2.42024456930388,-2.40822193471609,-2.68969505526092,-2.84604240003154,-2.62071077356327,-2.88330360603819,-3.04766055108786,-2.48890354488037,-1.78507683475133,-2.82908983640698,-2.37850353605182,1.85295285923536,-3.05048847429229,-2.21839754295488,-2.77553270985947,-2.1911691082105,-3.40577146024407,-1.96946940731674,-0.497356223289104,4.69952727890484,-0.0929816543518066,-4.49248386466597,3.42237505594736,0.453978168540086,0.608362946221727,1,0.608554238427981,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium",-0.235218331613167,-1.15702629087457,0.345141510154484,-2.95640833342479,-2.35217645062103,0.864530638691337,3.02550867376242,-0.0775285583637277,1.58116652109302,0.927300274079778,-2.87089041617,0.784854626231033,0.3412491289196,-1.73387053011445,-3.11760473323432,1.01067644241519,2.48850294627383,-2.42869889456359,-2.46663519201767,-2.67320894887677,-2.00224571130407,-2.25046500079373,2.06839463203215,1.12620291658662,4.19646859336716,0.236277751359994,-3.30701867522976,5.4492154981429,0.394695810180191,0.469991874074017,1,0.445520713806318,0.999996584271207
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microcella",-2.40579388920384,-2.44325431917784,-2.3775781353479,-2.71944272525383,-2.62069090611135,0.158915216539581,-2.88159084865227,-2.42475713871681,-2.35737866891353,-2.81688286812794,-2.70233984317668,-2.58134318810541,-2.80753668641167,-1.27667398159669,-2.728455757849,-2.1872606500648,-3.46035706564578,-2.45292050219996,-1.91274895204575,-2.46819619313521,-3.12391492784358,-2.48846717765656,-1.95394407117284,0.0282588838953579,4.53060119590345,0.00651583589517688,-3.3750004805364,4.36990288010491,0.496099844784822,0.731669469195541,1,0.751040561605577,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Plantibacter",-1.78328106392174,-2.09013251629511,-1.47636327001244,-2.45881187387465,-2.15017304877594,-2.15317068489368,-2.73235117010418,-2.77359028031281,-2.72523674692951,-2.73928215535672,0.402098174320193,1.5833451019823,-0.646927135906772,-2.14845646257372,-2.47775267915075,-2.44166007896186,0.310761270044903,-3.14750943150092,-2.66284530552847,-2.90461866808924,-2.5386050210577,-2.00111381620411,-2.06687370092818,0.647084660325691,4.27883641452091,0.124026540610064,-3.62775211839816,4.09923601360629,0.43281251392068,0.646962323031852,1,0.627902984206196,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter",-1.64645376438961,-1.9937175532619,-1.28180572073114,-2.17909467257456,-2.60995066189297,-2.57050125394363,-2.48289432155129,0.02664412833842,2.63422781619347,1.89759638077147,-2.95864387493137,-2.60673602440963,-2.68181135235595,-1.79662027486384,-3.08588407762951,-2.23391553884912,-3.78436283861411,-0.226164722975676,-2.2556538047816,-2.78176146027284,1.82967526126576,-2.50798022994385,-2.96439338845878,0.687347300680145,4.79049069143951,0.119227163944765,-3.20037785786966,3.75309666328287,0.43281251392068,0.610788725434634,1,0.62841387762779,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Rathayibacter",-2.49529626481114,-2.67621682393839,-2.27575301293163,-2.89372935517355,-2.25287010652305,-2.39805342283283,-3.08523961749935,-2.47455890895904,-2.32001079315111,1.51252865752425,-2.83302210653058,-3.04724501695689,-2.83957756162677,-0.858167510365259,-2.98807667942053,-2.69932924361213,-3.61138575957425,-3.35774625471288,-1.82346182501731,-2.7421601654913,-2.83823191217113,-2.25468773178716,-2.66309867399041,0.399076977665965,4.46032308562778,0.0861623701594166,-3.31905451961065,4.59870666517971,0.457812508644603,0.66735929499631,1,0.68328269785555,0.996340125358082
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__WSTA01",-2.19031709110173,-2.04482162033801,-2.28665467428901,-2.64752987420074,-2.23425739429464,-2.1267480903548,-0.367705915262016,-2.55335027118184,-2.72778770444487,-2.38991359181789,-3.05334864380852,-2.77476550557322,-2.79679642508284,-2.09410383886128,-3.50416378187468,-2.58557596886528,3.80453591412931,-2.90062693638931,-1.86708913086543,-2.67282720896292,-2.3169541825802,-2.56436415041214,-1.76384734436344,-0.360094044852524,4.45550735971248,-0.0576253745539204,-4.56556873906848,3.43465215780286,0.468018727261793,0.647119806658655,1,0.684209004037758,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Yonghaparkia",-2.39894769615066,-2.16391876130829,-2.61571790780068,-2.72691180685281,-2.79401946448101,-2.57423429401304,-3.12162729179419,-2.19727554882782,-2.29599792065085,-1.81503574418931,-3.02334228297176,-2.38803788900327,-3.31089860228655,-1.84457638489577,-2.90209983634543,-2.59616049056868,-3.48147712604395,-2.31646167417561,-2.72115477002859,0.476307264498596,-2.0388265399825,-2.41314890079499,-2.11628661432917,-0.439448283237782,4.20941864827095,-0.0962440473023594,-4.46725551304968,3.91122249308943,0.44843751060317,0.624354591883305,1,0.614439027014008,0.998541023363246
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Citricoccus",-2.3462355924142,-2.54287388815397,-2.19387340746998,-3.21319716225347,-1.52112069282852,-2.2605081694773,-2.59513915335302,-2.31133486671879,-2.69423957449765,-2.18757778184686,-2.66735730369666,-0.551204718876168,-3.0423243611501,-1.85695433740425,-2.90027882109755,-2.17437777767197,-3.23625407466188,-2.60060676697804,-1.82233867379165,-2.8693641770974,-2.83573780495854,-1.95739367939262,-2.62507425218254,0.438838449210468,4.23818233894241,0.0863065785312487,-4.52199074129602,4.68191752106647,0.459375008320096,0.715000505556765,1,0.704049783904176,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Glutamicibacter",-1.83154017159854,-1.94234323515903,-1.74691138491172,-2.59961544324946,-1.97147194035695,-2.04497387395958,1.8020271411113,-2.10249321487929,0.559125955212959,-2.16978981506061,-2.46093102788813,-2.48951366010582,-3.05972448120479,-1.63096130787163,-2.54748928697727,-2.10875202735753,5.36344730605659,-2.05611586510343,-2.35187345125365,-2.78031137815405,-2.68376802784185,-2.25219444664617,-2.62924386742096,0.044064388559157,5.01796406117319,0.0112454354441448,-3.50805152560652,3.84583190063549,0.492187501589844,0.760281104690785,1,0.770549400290112,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Kocuria",-2.20497088260354,-1.72937997338458,-2.60529557563914,-3.10853174518325,-2.27842157416682,-2.56725947603415,-2.77159695691542,-2.13090020687996,-1.8794232704511,-2.48674358724534,-3.19288520468962,-2.6327479708413,-3.20917682793237,-1.7858051144736,-2.68141303281178,-2.2058485771448,-0.344500348914233,-3.03854825987686,-2.43759674960474,-2.98752715806286,0.774892074122414,-2.27833891609641,-2.03409505518175,-0.800426535772123,4.12093108237076,-0.16784115837018,-4.36953310960836,2.72554653584887,0.406250019768453,0.56070839327908,1,0.526242043560155,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus",-2.33733948327625,-2.51866432090922,-2.13345870926748,-2.66082471124643,-2.19951915582871,-2.44563603965775,-2.50614680969588,-2.05940159980032,-2.60403763544858,-1.97315202097402,-3.32995083025859,1.92159445798437,-2.7164968487058,-1.86720035272755,-2.70424457339378,-2.1204213969983,-3.18205871304659,-2.84264347549505,-1.74896270093833,-2.58755248865185,-2.83610041468867,-2.68507530318884,-1.76344277067778,0.550702727060038,4.43068634697745,0.125063760810561,-4.07499835730653,4.01507760502097,0.440625012252645,0.662504226005163,0.99923418784657,0.673880432164585,0.995265903684516
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia",-2.36521466890907,-2.00101771683813,-2.67974416162614,-3.03924036055692,-2.2477894707291,-2.48894230185733,-2.97696490926784,-2.37619240364173,-2.49808357939907,-2.58452212303885,-2.96799853292213,-2.94493841824364,-2.81489163646349,-1.87385410469679,-0.536961264871151,-2.35500202242423,-3.61828050176042,-2.87487845869281,0.325338373599809,-3.33729997784787,-2.33213264290769,-2.34225938374573,-2.45867629390984,-0.701789005348788,4.1497300633426,-0.145579763851355,-4.36503708502717,3.16230218250734,0.423437515950666,0.605259733462127,1,0.552151300228409,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Pseudarthrobacter",-2.33425249880972,-2.50145112395354,-2.22954074106205,-2.57532836829069,-2.31984431329976,-2.18467013817378,-2.59065338999304,-2.55167839065421,-2.57715858300021,0.949771399022175,-3.1012829133199,-2.44412075188919,-2.74587240303252,-1.79555726890207,-2.47293066809694,-2.03429860375704,-3.94921786660982,-3.14463832806711,-1.928121897241,-3.03168456650331,-2.69656431871534,-2.27825749962023,-2.38888874300748,0.413505498585295,4.35874372600061,0.0727519883522121,-3.3918241863172,5.08462964524756,0.46177847893635,0.691180707999951,1,0.690545148060144,0.999395885481114
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Pseudoglutamicibacter",-2.44537387037493,-2.29700377203291,-2.5937630432928,-2.59608973793318,-2.5178050387128,-2.53800272896875,-3.12627502501186,-2.24937030804472,-2.25060556830723,-2.03791339768561,-2.93812569156258,-2.87550617186015,-2.57977499513933,-1.86754084978296,-3.04203374659406,-2.57389765362513,-3.21720064163517,-3.01301768367016,-2.338409622788,-2.71199600714777,0.633766403688147,-2.3287355941078,-2.02589998476521,-0.404276749659774,4.26640669457291,-0.0801837733582776,-5.03035392906846,3.51005675185679,0.442187511921351,0.617369612176513,1,0.627574510435385,0.998257188986194
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Psychromicrobium",-2.110784710974,-2.03467168376735,-2.20091533042547,-2.37382629353668,-2.09225538742191,-2.65962765815019,-0.656438612371479,-2.21372733935475,-2.39376927106029,-2.50710413908539,-2.74530676566516,-2.36118108335939,-2.99185350901102,-1.67200389822902,-3.11620096992196,-2.42992751425753,3.43110524339812,-2.67862528727822,-2.31036357909458,-2.44679542245903,-2.62612917517906,-2.39387510041948,-2.25271363405181,-0.479442059417462,4.69267863962625,-0.0895501033152857,-5.24000666028105,4.11272332668821,0.460937507996083,0.660183601375888,1,0.664210752966074,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia",-2.40770853595927,-2.61743516124135,-2.18772444971792,-2.60575955936052,-2.45770578445633,-1.85413511911821,-1.96438887135292,-2.73351344935136,0.631030502506412,-2.24311280344593,-3.28924610918254,-2.7571034813466,-2.78979333839303,-2.32553213766762,-2.3510979362133,-2.7430456230344,-3.93141083355076,-2.5933116439807,-2.03650444666063,-2.72773117067641,-2.45935809479382,-2.27734538064026,-2.28197686756491,0.53461069215226,4.19191527433961,0.107518528822585,-3.64881805283565,4.35587958502156,0.432137299513371,0.659240096891374,1,0.651562567656801,0.99942633307033
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Jiangellales; f__Jiangellaceae; g__Jiangella",-2.44902093804239,-2.22831019804477,-2.66266038778562,-3.03748633799616,-2.30003426336762,-2.44398574241529,-3.34990379655141,-2.32129593935237,-2.51392104529399,-2.13987220620682,-2.76624283423631,-2.6979765210468,-2.90113959586474,-1.56382567428831,-2.56737391371138,-2.66280111800789,-1.31970102111984,-2.96335362754555,-2.28217933288515,-2.62993258042659,-2.42334881796151,-2.78626347433596,-1.7214798801205,-0.491015647961557,4.1137385459774,-0.0880162071315095,-4.80876751538689,3.92009999242387,0.459375008320096,0.663870237632068,1,0.676878812460759,1
